Series;Time;Value
Alliance (Failed - False);2019-05-25T16:36:02.000Z;456
Alliance (Failed - False);2019-05-25T16:36:04.000Z;456
Alliance (Failed - False);2019-05-25T16:36:06.000Z;456
Alliance (Failed - False);2019-05-25T16:36:10.000Z;456
Alliance (Failed - False);2019-05-25T16:36:12.000Z;456
Alliance (Failed - False);2019-05-25T16:36:14.000Z;456
Alliance (Failed - False);2019-05-25T16:36:16.000Z;456
Alliance (Failed - False);2019-05-25T16:36:18.000Z;456
Alliance (Failed - False);2019-05-25T16:36:20.000Z;456
Alliance (Failed - False);2019-05-25T16:36:22.000Z;456
Alliance (Failed - False);2019-05-25T16:36:24.000Z;456
Alliance (Failed - False);2019-05-25T16:36:26.000Z;456
Alliance (Failed - False);2019-05-25T16:36:28.000Z;456
Alliance (Failed - False);2019-05-25T16:36:30.000Z;456
Alliance (Failed - False);2019-05-25T16:36:32.000Z;456
Alliance (Failed - False);2019-05-25T16:36:34.000Z;456
Alliance (Failed - False);2019-05-25T16:36:36.000Z;456
Alliance (Failed - False);2019-05-25T16:36:38.000Z;456
Alliance (Failed - False);2019-05-25T16:36:40.000Z;456
Alliance (Failed - False);2019-05-25T16:36:42.000Z;456
Alliance (Failed - False);2019-05-25T16:36:46.000Z;456
Alliance (Failed - False);2019-05-25T16:36:48.000Z;456
Alliance (Failed - False);2019-05-25T16:36:50.000Z;456
Alliance (Failed - False);2019-05-25T16:36:52.000Z;456
Alliance (Failed - False);2019-05-25T16:36:54.000Z;456
Alliance (Failed - False);2019-05-25T16:36:56.000Z;456
Alliance (Failed - False);2019-05-25T16:36:58.000Z;456
Alliance (Failed - False);2019-05-25T16:37:00.000Z;456
Alliance (Failed - False);2019-05-25T16:37:02.000Z;456
Alliance (Failed - False);2019-05-25T16:37:04.000Z;456
Alliance (Failed - False);2019-05-25T16:37:06.000Z;456
Alliance (Failed - False);2019-05-25T16:37:08.000Z;456
Alliance (Failed - False);2019-05-25T16:37:10.000Z;456
Alliance (Failed - False);2019-05-25T16:37:12.000Z;456
Alliance (Failed - False);2019-05-25T16:37:14.000Z;456
Alliance (Failed - False);2019-05-25T16:37:18.000Z;456
Alliance (Failed - False);2019-05-25T16:37:20.000Z;456
Alliance (Failed - False);2019-05-25T16:37:22.000Z;456
Alliance (Failed - False);2019-05-25T16:37:24.000Z;456
Alliance (Failed - False);2019-05-25T16:37:26.000Z;456
Alliance (Failed - False);2019-05-25T16:37:28.000Z;456
Alliance (Failed - False);2019-05-25T16:37:30.000Z;456
Alliance (Failed - False);2019-05-25T16:37:32.000Z;456
Alliance (Failed - False);2019-05-25T16:37:34.000Z;456
Alliance (Failed - False);2019-05-25T16:37:36.000Z;456
Alliance (Failed - False);2019-05-25T16:37:38.000Z;456
Alliance (Failed - False);2019-05-25T16:37:40.000Z;456
Alliance (Failed - False);2019-05-25T16:37:42.000Z;456
Alliance (Failed - False);2019-05-25T16:37:44.000Z;456
Alliance (Failed - False);2019-05-25T16:37:46.000Z;456
Alliance (Failed - False);2019-05-25T16:37:48.000Z;456
Alliance (Failed - False);2019-05-25T16:37:50.000Z;456
Alliance (Failed - False);2019-05-25T16:37:52.000Z;456
Alliance (Failed - False);2019-05-25T16:37:54.000Z;456
Alliance (Failed - False);2019-05-25T16:37:56.000Z;456
Alliance (Failed - False);2019-05-25T16:37:58.000Z;456
Alliance (Failed - False);2019-05-25T16:38:00.000Z;458
Alliance (Failed - False);2019-05-25T16:38:02.000Z;458
Alliance (Failed - False);2019-05-25T16:38:04.000Z;458
Alliance (Failed - False);2019-05-25T16:38:06.000Z;460
Alliance (Failed - False);2019-05-25T16:38:08.000Z;462
Alliance (Failed - False);2019-05-25T16:38:10.000Z;466
Alliance (Failed - False);2019-05-25T16:38:12.000Z;466
Alliance (Failed - False);2019-05-25T16:38:14.000Z;466
Alliance (Failed - False);2019-05-25T16:38:16.000Z;466
Alliance (Failed - False);2019-05-25T16:38:18.000Z;466
Alliance (Failed - False);2019-05-25T16:38:20.000Z;466
Alliance (Failed - False);2019-05-25T16:38:22.000Z;467
Alliance (Failed - False);2019-05-25T16:38:24.000Z;468
Alliance (Failed - False);2019-05-25T16:38:26.000Z;469
Alliance (Failed - False);2019-05-25T16:38:28.000Z;469
Alliance (Failed - False);2019-05-25T16:38:30.000Z;470
Alliance (Failed - False);2019-05-25T16:38:32.000Z;470
Alliance (Failed - False);2019-05-25T16:38:34.000Z;470
Alliance (Failed - False);2019-05-25T16:38:38.000Z;470
Alliance (Failed - False);2019-05-25T16:38:40.000Z;470
Alliance (Failed - False);2019-05-25T16:38:42.000Z;470
Alliance (Failed - False);2019-05-25T16:38:44.000Z;470
Alliance (Failed - False);2019-05-25T16:38:46.000Z;470
Alliance (Failed - False);2019-05-25T16:38:48.000Z;470
Alliance (Failed - False);2019-05-25T16:38:50.000Z;470
Alliance (Failed - False);2019-05-25T16:38:52.000Z;470
Alliance (Failed - False);2019-05-25T16:38:54.000Z;470
Alliance (Failed - False);2019-05-25T16:38:56.000Z;470
Alliance (Failed - False);2019-05-25T16:38:58.000Z;470
Alliance (Failed - False);2019-05-25T16:39:00.000Z;470
Alliance (Failed - False);2019-05-25T16:39:02.000Z;470
Alliance (Failed - False);2019-05-25T16:39:04.000Z;470
Alliance (Failed - False);2019-05-25T16:39:06.000Z;470
Alliance (Failed - False);2019-05-25T16:39:08.000Z;470
Alliance (Failed - False);2019-05-25T16:39:10.000Z;470
Alliance (Failed - False);2019-05-25T16:39:12.000Z;470
Alliance (Failed - False);2019-05-25T16:39:14.000Z;470
Alliance (Failed - False);2019-05-25T16:39:16.000Z;470
Alliance (Failed - False);2019-05-25T16:39:18.000Z;470
Alliance (Failed - False);2019-05-25T16:39:20.000Z;470
Alliance (Failed - False);2019-05-25T16:39:22.000Z;470
Alliance (Failed - False);2019-05-25T16:39:24.000Z;470
Alliance (Failed - False);2019-05-25T16:39:26.000Z;470
Alliance (Failed - False);2019-05-25T16:39:28.000Z;470
Alliance (Failed - False);2019-05-25T16:39:30.000Z;470
Alliance (Failed - False);2019-05-25T16:39:32.000Z;470
Alliance (Failed - False);2019-05-25T16:39:34.000Z;470
Alliance (Failed - False);2019-05-25T16:39:36.000Z;470
Alliance (Failed - False);2019-05-25T16:39:38.000Z;470
Alliance (Failed - False);2019-05-25T16:39:40.000Z;474
Alliance (Failed - False);2019-05-25T16:39:42.000Z;474
Alliance (Failed - False);2019-05-25T16:39:44.000Z;474
Alliance (Failed - False);2019-05-25T16:39:46.000Z;474
Alliance (Failed - False);2019-05-25T16:39:48.000Z;474
Alliance (Failed - False);2019-05-25T16:39:50.000Z;474
Alliance (Failed - False);2019-05-25T16:39:52.000Z;474
Alliance (Failed - False);2019-05-25T16:39:54.000Z;474
Alliance (Failed - False);2019-05-25T16:39:56.000Z;474
Alliance (Failed - False);2019-05-25T16:39:58.000Z;474
Alliance (Failed - False);2019-05-25T16:40:00.000Z;474
Alliance (Failed - False);2019-05-25T16:40:02.000Z;474
Alliance (Failed - False);2019-05-25T16:40:04.000Z;474
Alliance (Failed - False);2019-05-25T16:40:06.000Z;474
Alliance (Failed - False);2019-05-25T16:40:08.000Z;474
Alliance (Failed - False);2019-05-25T16:40:10.000Z;474
Alliance (Failed - False);2019-05-25T16:40:12.000Z;474
Alliance (Failed - False);2019-05-25T16:40:14.000Z;474
Alliance (Failed - False);2019-05-25T16:40:16.000Z;474
Alliance (Failed - False);2019-05-25T16:40:18.000Z;474
Alliance (Failed - False);2019-05-25T16:40:20.000Z;474
Alliance (Failed - False);2019-05-25T16:40:22.000Z;474
Alliance (Failed - False);2019-05-25T16:40:24.000Z;474
Alliance (Failed - False);2019-05-25T16:40:26.000Z;474
Alliance (Failed - False);2019-05-25T16:40:28.000Z;474
Alliance (Failed - False);2019-05-25T16:40:30.000Z;474
Alliance (Failed - False);2019-05-25T16:40:32.000Z;474
Alliance (Failed - False);2019-05-25T16:40:34.000Z;474
Alliance (Failed - False);2019-05-25T16:40:36.000Z;474
Alliance (Failed - False);2019-05-25T16:40:38.000Z;474
Alliance (Failed - False);2019-05-25T16:40:40.000Z;474
Alliance (Failed - False);2019-05-25T16:40:42.000Z;474
Alliance (Failed - False);2019-05-25T16:40:44.000Z;474
Alliance (Failed - False);2019-05-25T16:40:46.000Z;474
Alliance (Failed - False);2019-05-25T16:40:48.000Z;474
Alliance (Failed - False);2019-05-25T16:40:50.000Z;474
Alliance (Failed - False);2019-05-25T16:40:52.000Z;474
Alliance (Failed - False);2019-05-25T16:40:54.000Z;474
Alliance (Failed - False);2019-05-25T16:40:56.000Z;474
Alliance (Failed - False);2019-05-25T16:40:58.000Z;474
Alliance (Failed - False);2019-05-25T16:41:00.000Z;475
Alliance (Failed - False);2019-05-25T16:41:02.000Z;475
Alliance (Failed - False);2019-05-25T16:41:04.000Z;476
Alliance (Failed - False);2019-05-25T16:41:06.000Z;477
Alliance (Failed - False);2019-05-25T16:41:08.000Z;478
Alliance (Failed - False);2019-05-25T16:41:10.000Z;479
Alliance (Failed - False);2019-05-25T16:41:12.000Z;480
Alliance (Failed - False);2019-05-25T16:41:14.000Z;481
Alliance (Failed - False);2019-05-25T16:41:16.000Z;481
Alliance (Failed - False);2019-05-25T16:41:18.000Z;481
Alliance (Failed - False);2019-05-25T16:41:20.000Z;481
Alliance (Failed - False);2019-05-25T16:41:22.000Z;481
Alliance (Failed - False);2019-05-25T16:41:24.000Z;481
Alliance (Failed - False);2019-05-25T16:41:26.000Z;481
Alliance (Failed - False);2019-05-25T16:41:28.000Z;481
Alliance (Failed - False);2019-05-25T16:41:30.000Z;481
Alliance (Failed - False);2019-05-25T16:41:32.000Z;481
Alliance (Failed - False);2019-05-25T16:41:34.000Z;481
Alliance (Failed - False);2019-05-25T16:41:36.000Z;481
Alliance (Failed - False);2019-05-25T16:41:38.000Z;481
Alliance (Failed - False);2019-05-25T16:41:40.000Z;481
Alliance (Failed - False);2019-05-25T16:41:42.000Z;481
Alliance (Failed - False);2019-05-25T16:41:44.000Z;481
Alliance (Failed - False);2019-05-25T16:41:46.000Z;481
Alliance (Failed - False);2019-05-25T16:41:48.000Z;481
Alliance (Failed - False);2019-05-25T16:41:50.000Z;481
Alliance (Failed - False);2019-05-25T16:41:52.000Z;481
Alliance (Failed - False);2019-05-25T16:41:54.000Z;481
Alliance (Failed - False);2019-05-25T16:41:56.000Z;481
Alliance (Failed - False);2019-05-25T16:41:58.000Z;481
Alliance (Failed - False);2019-05-25T16:42:00.000Z;482
Alliance (Failed - False);2019-05-25T16:42:02.000Z;482
Alliance (Failed - False);2019-05-25T16:42:04.000Z;483
Alliance (Failed - False);2019-05-25T16:42:06.000Z;484
Alliance (Failed - False);2019-05-25T16:42:08.000Z;485
Alliance (Failed - False);2019-05-25T16:42:10.000Z;485
Alliance (Failed - False);2019-05-25T16:42:12.000Z;485
Alliance (Failed - False);2019-05-25T16:42:14.000Z;485
Alliance (Failed - False);2019-05-25T16:42:16.000Z;485
Alliance (Failed - False);2019-05-25T16:42:18.000Z;485
Alliance (Failed - False);2019-05-25T16:42:20.000Z;485
Alliance (Failed - False);2019-05-25T16:42:22.000Z;485
Alliance (Failed - False);2019-05-25T16:42:24.000Z;485
Alliance (Failed - False);2019-05-25T16:42:26.000Z;485
Alliance (Failed - False);2019-05-25T16:42:28.000Z;485
Alliance (Failed - False);2019-05-25T16:42:30.000Z;485
Alliance (Failed - False);2019-05-25T16:42:32.000Z;485
Alliance (Failed - False);2019-05-25T16:42:34.000Z;485
Alliance (Failed - False);2019-05-25T16:42:36.000Z;486
Alliance (Failed - False);2019-05-25T16:42:38.000Z;486
Alliance (Failed - False);2019-05-25T16:42:40.000Z;487
Alliance (Failed - False);2019-05-25T16:42:42.000Z;489
Alliance (Failed - False);2019-05-25T16:42:44.000Z;490
Alliance (Failed - False);2019-05-25T16:42:46.000Z;491
Alliance (Failed - False);2019-05-25T16:42:48.000Z;491
Alliance (Failed - False);2019-05-25T16:42:50.000Z;492
Alliance (Failed - False);2019-05-25T16:42:52.000Z;493
Alliance (Failed - False);2019-05-25T16:42:54.000Z;493
Alliance (Failed - False);2019-05-25T16:42:56.000Z;493
Alliance (Failed - False);2019-05-25T16:42:58.000Z;493
Alliance (Failed - False);2019-05-25T16:43:00.000Z;493
Alliance (Failed - False);2019-05-25T16:43:02.000Z;493
Alliance (Failed - False);2019-05-25T16:43:04.000Z;493
Alliance (Failed - False);2019-05-25T16:43:06.000Z;493
Alliance (Failed - False);2019-05-25T16:43:08.000Z;493
Alliance (Failed - False);2019-05-25T16:43:10.000Z;493
Alliance (Failed - False);2019-05-25T16:43:12.000Z;493
Alliance (Failed - False);2019-05-25T16:43:14.000Z;493
Alliance (Failed - False);2019-05-25T16:43:16.000Z;493
Alliance (Failed - False);2019-05-25T16:43:18.000Z;493
Alliance (Failed - False);2019-05-25T16:43:20.000Z;493
Alliance (Failed - False);2019-05-25T16:43:22.000Z;493
Alliance (Failed - False);2019-05-25T16:43:24.000Z;494
Alliance (Failed - False);2019-05-25T16:43:26.000Z;496
Alliance (Failed - False);2019-05-25T16:43:28.000Z;497
Alliance (Failed - False);2019-05-25T16:43:30.000Z;498
Alliance (Failed - False);2019-05-25T16:43:32.000Z;499
Alliance (Failed - False);2019-05-25T16:43:34.000Z;500
Alliance (Failed - False);2019-05-25T16:43:36.000Z;500
Alliance (Failed - False);2019-05-25T16:43:38.000Z;501
Alliance (Failed - False);2019-05-25T16:43:40.000Z;501
Alliance (Failed - False);2019-05-25T16:43:42.000Z;501
Alliance (Failed - False);2019-05-25T16:43:44.000Z;501
Alliance (Failed - False);2019-05-25T16:43:46.000Z;501
Alliance (Failed - False);2019-05-25T16:43:48.000Z;501
Alliance (Failed - False);2019-05-25T16:43:50.000Z;501
Alliance (Failed - False);2019-05-25T16:43:52.000Z;501
Alliance (Failed - False);2019-05-25T16:43:54.000Z;501
Alliance (Failed - False);2019-05-25T16:43:56.000Z;501
Alliance (Failed - False);2019-05-25T16:43:58.000Z;501
Alliance (Failed - False);2019-05-25T16:44:00.000Z;501
Alliance (Failed - False);2019-05-25T16:44:02.000Z;501
Alliance (Failed - False);2019-05-25T16:44:04.000Z;501
Alliance (Failed - False);2019-05-25T16:44:06.000Z;501
Alliance (Failed - False);2019-05-25T16:44:08.000Z;501
Alliance (Failed - False);2019-05-25T16:44:10.000Z;501
Alliance (Failed - False);2019-05-25T16:44:12.000Z;501
Alliance (Failed - False);2019-05-25T16:44:14.000Z;501
Alliance (Failed - False);2019-05-25T16:44:16.000Z;502
Alliance (Failed - False);2019-05-25T16:44:18.000Z;503
Alliance (Failed - False);2019-05-25T16:44:20.000Z;504
Alliance (Failed - False);2019-05-25T16:44:22.000Z;505
Alliance (Failed - False);2019-05-25T16:44:24.000Z;506
Alliance (Failed - False);2019-05-25T16:44:26.000Z;506
Alliance (Failed - False);2019-05-25T16:44:28.000Z;506
Alliance (Failed - False);2019-05-25T16:44:30.000Z;506
Alliance (Failed - False);2019-05-25T16:44:32.000Z;506
Alliance (Failed - False);2019-05-25T16:44:34.000Z;506
Alliance (Failed - False);2019-05-25T16:44:36.000Z;506
Alliance (Failed - False);2019-05-25T16:44:38.000Z;506
Alliance (Failed - False);2019-05-25T16:44:40.000Z;506
Alliance (Failed - False);2019-05-25T16:44:42.000Z;506
Alliance (Failed - False);2019-05-25T16:44:44.000Z;506
Alliance (Failed - False);2019-05-25T16:44:46.000Z;506
Alliance (Failed - False);2019-05-25T16:44:48.000Z;507
Alliance (Failed - True);2019-05-25T16:23:38.000Z;1
Alliance (Failed - True);2019-05-25T16:23:40.000Z;1
Alliance (Failed - True);2019-05-25T16:23:42.000Z;1
Alliance (Failed - True);2019-05-25T16:23:44.000Z;1
Alliance (Failed - True);2019-05-25T16:23:46.000Z;1
Alliance (Failed - True);2019-05-25T16:23:48.000Z;1
Alliance (Failed - True);2019-05-25T16:23:50.000Z;1
Alliance (Failed - True);2019-05-25T16:23:52.000Z;1
Alliance (Failed - True);2019-05-25T16:23:54.000Z;1
Alliance (Failed - True);2019-05-25T16:23:56.000Z;1
Alliance (Failed - True);2019-05-25T16:23:58.000Z;1
Alliance (Failed - True);2019-05-25T16:24:00.000Z;1
Alliance (Failed - True);2019-05-25T16:24:02.000Z;1
Alliance (Failed - True);2019-05-25T16:24:04.000Z;1
Alliance (Failed - True);2019-05-25T16:24:06.000Z;1
Alliance (Failed - True);2019-05-25T16:24:08.000Z;1
Alliance (Failed - True);2019-05-25T16:24:10.000Z;1
Alliance (Failed - True);2019-05-25T16:24:12.000Z;1
Alliance (Failed - True);2019-05-25T16:24:14.000Z;1
Alliance (Failed - True);2019-05-25T16:24:16.000Z;1
Alliance (Failed - True);2019-05-25T16:24:18.000Z;1
Alliance (Failed - True);2019-05-25T16:24:20.000Z;1
Alliance (Failed - True);2019-05-25T16:24:22.000Z;1
Alliance (Failed - True);2019-05-25T16:24:24.000Z;1
Alliance (Failed - True);2019-05-25T16:24:26.000Z;1
Alliance (Failed - True);2019-05-25T16:24:28.000Z;1
Alliance (Failed - True);2019-05-25T16:24:30.000Z;1
Alliance (Failed - True);2019-05-25T16:24:32.000Z;1
Alliance (Failed - True);2019-05-25T16:24:34.000Z;1
Alliance (Failed - True);2019-05-25T16:24:36.000Z;1
Alliance (Failed - True);2019-05-25T16:24:38.000Z;1
Alliance (Failed - True);2019-05-25T16:24:40.000Z;1
Alliance (Failed - True);2019-05-25T16:24:42.000Z;1
Alliance (Failed - True);2019-05-25T16:24:44.000Z;1
Alliance (Failed - True);2019-05-25T16:24:46.000Z;1
Alliance (Failed - True);2019-05-25T16:24:48.000Z;1
Alliance (Failed - True);2019-05-25T16:24:50.000Z;1
Alliance (Failed - True);2019-05-25T16:24:52.000Z;1
Alliance (Failed - True);2019-05-25T16:24:54.000Z;1
Alliance (Failed - True);2019-05-25T16:24:56.000Z;1
Alliance (Failed - True);2019-05-25T16:24:58.000Z;1
Alliance (Failed - True);2019-05-25T16:25:00.000Z;1
Alliance (Failed - True);2019-05-25T16:25:02.000Z;1
Alliance (Failed - True);2019-05-25T16:25:04.000Z;1
Alliance (Failed - True);2019-05-25T16:25:06.000Z;1
Alliance (Failed - True);2019-05-25T16:25:08.000Z;1
Alliance (Failed - True);2019-05-25T16:25:10.000Z;1
Alliance (Failed - True);2019-05-25T16:25:12.000Z;1
Alliance (Failed - True);2019-05-25T16:25:14.000Z;1
Alliance (Failed - True);2019-05-25T16:25:16.000Z;1
Alliance (Failed - True);2019-05-25T16:25:18.000Z;1
Alliance (Failed - True);2019-05-25T16:25:20.000Z;1
Alliance (Failed - True);2019-05-25T16:25:22.000Z;1
Alliance (Failed - True);2019-05-25T16:25:24.000Z;1
Alliance (Failed - True);2019-05-25T16:25:26.000Z;1
Alliance (Failed - True);2019-05-25T16:25:28.000Z;1
Alliance (Failed - True);2019-05-25T16:25:30.000Z;1
Alliance (Failed - True);2019-05-25T16:25:32.000Z;1
Alliance (Failed - True);2019-05-25T16:25:34.000Z;1
Alliance (Failed - True);2019-05-25T16:25:36.000Z;1
Alliance (Failed - True);2019-05-25T16:25:38.000Z;1
Alliance (Failed - True);2019-05-25T16:25:40.000Z;1
Alliance (Failed - True);2019-05-25T16:25:42.000Z;1
Alliance (Failed - True);2019-05-25T16:25:44.000Z;1
Alliance (Failed - True);2019-05-25T16:25:46.000Z;1
Alliance (Failed - True);2019-05-25T16:25:48.000Z;1
Alliance (Failed - True);2019-05-25T16:25:50.000Z;1
Alliance (Failed - True);2019-05-25T16:25:52.000Z;1
Alliance (Failed - True);2019-05-25T16:25:54.000Z;1
Alliance (Failed - True);2019-05-25T16:25:56.000Z;1
Alliance (Failed - True);2019-05-25T16:25:58.000Z;1
Alliance (Failed - True);2019-05-25T16:26:00.000Z;1
Alliance (Failed - True);2019-05-25T16:26:02.000Z;1
Alliance (Failed - True);2019-05-25T16:26:04.000Z;1
Alliance (Failed - True);2019-05-25T16:26:06.000Z;1
Alliance (Failed - True);2019-05-25T16:26:08.000Z;1
Alliance (Failed - True);2019-05-25T16:26:10.000Z;1
Alliance (Failed - True);2019-05-25T16:26:12.000Z;1
Alliance (Failed - True);2019-05-25T16:26:14.000Z;1
Alliance (Failed - True);2019-05-25T16:26:16.000Z;1
Alliance (Failed - True);2019-05-25T16:26:18.000Z;1
Alliance (Failed - True);2019-05-25T16:26:20.000Z;1
Alliance (Failed - True);2019-05-25T16:26:22.000Z;1
Alliance (Failed - True);2019-05-25T16:26:24.000Z;1
Alliance (Failed - True);2019-05-25T16:26:26.000Z;1
Alliance (Failed - True);2019-05-25T16:26:28.000Z;1
Alliance (Failed - True);2019-05-25T16:26:30.000Z;1
Alliance (Failed - True);2019-05-25T16:26:32.000Z;1
Alliance (Failed - True);2019-05-25T16:26:34.000Z;1
Alliance (Failed - True);2019-05-25T16:26:36.000Z;1
Alliance (Failed - True);2019-05-25T16:26:38.000Z;1
Alliance (Failed - True);2019-05-25T16:26:40.000Z;1
Alliance (Failed - True);2019-05-25T16:26:42.000Z;1
Alliance (Failed - True);2019-05-25T16:26:44.000Z;1
Alliance (Failed - True);2019-05-25T16:26:46.000Z;1
Alliance (Failed - True);2019-05-25T16:26:48.000Z;1
Alliance (Failed - True);2019-05-25T16:26:50.000Z;1
Alliance (Failed - True);2019-05-25T16:26:52.000Z;1
Alliance (Failed - True);2019-05-25T16:26:54.000Z;1
Alliance (Failed - True);2019-05-25T16:26:56.000Z;1
Alliance (Failed - True);2019-05-25T16:26:58.000Z;1
Alliance (Failed - True);2019-05-25T16:27:00.000Z;1
Alliance (Failed - True);2019-05-25T16:27:02.000Z;1
Alliance (Failed - True);2019-05-25T16:27:04.000Z;1
Alliance (Failed - True);2019-05-25T16:27:06.000Z;1
Alliance (Failed - True);2019-05-25T16:27:08.000Z;1
Alliance (Failed - True);2019-05-25T16:27:10.000Z;1
Alliance (Failed - True);2019-05-25T16:27:12.000Z;1
Alliance (Failed - True);2019-05-25T16:27:14.000Z;1
Alliance (Failed - True);2019-05-25T16:27:16.000Z;1
Alliance (Failed - True);2019-05-25T16:27:18.000Z;1
Alliance (Failed - True);2019-05-25T16:27:20.000Z;1
Alliance (Failed - True);2019-05-25T16:27:22.000Z;1
Alliance (Failed - True);2019-05-25T16:27:24.000Z;1
Alliance (Failed - True);2019-05-25T16:27:26.000Z;1
Alliance (Failed - True);2019-05-25T16:27:28.000Z;1
Alliance (Failed - True);2019-05-25T16:27:30.000Z;1
Alliance (Failed - True);2019-05-25T16:27:32.000Z;1
Alliance (Failed - True);2019-05-25T16:27:34.000Z;1
Alliance (Failed - True);2019-05-25T16:27:36.000Z;1
Alliance (Failed - True);2019-05-25T16:27:38.000Z;1
Alliance (Failed - True);2019-05-25T16:27:40.000Z;1
Alliance (Failed - True);2019-05-25T16:27:42.000Z;1
Alliance (Failed - True);2019-05-25T16:27:44.000Z;1
Alliance (Failed - True);2019-05-25T16:27:46.000Z;1
Alliance (Failed - True);2019-05-25T16:27:48.000Z;1
Alliance (Failed - True);2019-05-25T16:27:50.000Z;1
Alliance (Failed - True);2019-05-25T16:27:52.000Z;1
Alliance (Failed - True);2019-05-25T16:27:54.000Z;1
Alliance (Failed - True);2019-05-25T16:27:56.000Z;1
Alliance (Failed - True);2019-05-25T16:27:58.000Z;1
Alliance (Failed - True);2019-05-25T16:28:00.000Z;1
Alliance (Failed - True);2019-05-25T16:28:02.000Z;1
Alliance (Failed - True);2019-05-25T16:28:04.000Z;1
Alliance (Failed - True);2019-05-25T16:28:06.000Z;1
Alliance (Failed - True);2019-05-25T16:28:08.000Z;1
Alliance (Failed - True);2019-05-25T16:28:10.000Z;1
Alliance (Failed - True);2019-05-25T16:28:12.000Z;1
Alliance (Failed - True);2019-05-25T16:28:14.000Z;1
Alliance (Failed - True);2019-05-25T16:28:16.000Z;1
Alliance (Failed - True);2019-05-25T16:28:18.000Z;1
Alliance (Failed - True);2019-05-25T16:28:20.000Z;1
Alliance (Failed - True);2019-05-25T16:28:22.000Z;1
Alliance (Failed - True);2019-05-25T16:28:24.000Z;1
Alliance (Failed - True);2019-05-25T16:28:26.000Z;1
Alliance (Failed - True);2019-05-25T16:28:28.000Z;1
Alliance (Failed - True);2019-05-25T16:28:30.000Z;1
Alliance (Failed - True);2019-05-25T16:28:32.000Z;1
Alliance (Failed - True);2019-05-25T16:28:34.000Z;1
Alliance (Failed - True);2019-05-25T16:28:36.000Z;1
Alliance (Failed - True);2019-05-25T16:28:38.000Z;1
Alliance (Failed - True);2019-05-25T16:28:40.000Z;1
Alliance (Failed - True);2019-05-25T16:28:42.000Z;1
Alliance (Failed - True);2019-05-25T16:28:44.000Z;1
Alliance (Failed - True);2019-05-25T16:28:46.000Z;1
Alliance (Failed - True);2019-05-25T16:28:48.000Z;1
Alliance (Failed - True);2019-05-25T16:28:50.000Z;1
Alliance (Failed - True);2019-05-25T16:28:52.000Z;1
Alliance (Failed - True);2019-05-25T16:28:54.000Z;1
Alliance (Failed - True);2019-05-25T16:28:56.000Z;1
Alliance (Failed - True);2019-05-25T16:28:58.000Z;1
Alliance (Failed - True);2019-05-25T16:29:00.000Z;1
Alliance (Failed - True);2019-05-25T16:29:02.000Z;1
Alliance (Failed - True);2019-05-25T16:29:04.000Z;1
Alliance (Failed - True);2019-05-25T16:29:06.000Z;1
Alliance (Failed - True);2019-05-25T16:29:08.000Z;1
Alliance (Failed - True);2019-05-25T16:29:10.000Z;1
Alliance (Failed - True);2019-05-25T16:29:12.000Z;1
Alliance (Failed - True);2019-05-25T16:29:14.000Z;1
Alliance (Failed - True);2019-05-25T16:29:16.000Z;1
Alliance (Failed - True);2019-05-25T16:29:18.000Z;1
Alliance (Failed - True);2019-05-25T16:29:20.000Z;1
Alliance (Failed - True);2019-05-25T16:29:22.000Z;1
Alliance (Failed - True);2019-05-25T16:29:24.000Z;1
Alliance (Failed - True);2019-05-25T16:29:26.000Z;1
Alliance (Failed - True);2019-05-25T16:29:28.000Z;1
Alliance (Failed - True);2019-05-25T16:29:30.000Z;1
Alliance (Failed - True);2019-05-25T16:29:32.000Z;1
Alliance (Failed - True);2019-05-25T16:29:34.000Z;1
Alliance (Failed - True);2019-05-25T16:29:36.000Z;1
Alliance (Failed - True);2019-05-25T16:29:38.000Z;1
Alliance (Failed - True);2019-05-25T16:29:40.000Z;1
Alliance (Failed - True);2019-05-25T16:29:42.000Z;1
Alliance (Failed - True);2019-05-25T16:29:44.000Z;1
Alliance (Failed - True);2019-05-25T16:29:46.000Z;1
Alliance (Failed - True);2019-05-25T16:29:48.000Z;1
Alliance (Failed - True);2019-05-25T16:29:50.000Z;1
Alliance (Failed - True);2019-05-25T16:29:52.000Z;1
Alliance (Failed - True);2019-05-25T16:29:54.000Z;1
Alliance (Failed - True);2019-05-25T16:29:56.000Z;1
Alliance (Failed - True);2019-05-25T16:29:58.000Z;1
Alliance (Failed - True);2019-05-25T16:30:00.000Z;1
Alliance (Failed - True);2019-05-25T16:30:02.000Z;1
Alliance (Failed - True);2019-05-25T16:30:04.000Z;1
Alliance (Failed - True);2019-05-25T16:30:06.000Z;1
Alliance (Failed - True);2019-05-25T16:30:08.000Z;1
Alliance (Failed - True);2019-05-25T16:30:10.000Z;1
Alliance (Failed - True);2019-05-25T16:30:12.000Z;1
Alliance (Failed - True);2019-05-25T16:30:14.000Z;1
Alliance (Failed - True);2019-05-25T16:30:16.000Z;1
Alliance (Failed - True);2019-05-25T16:30:18.000Z;1
Alliance (Failed - True);2019-05-25T16:30:20.000Z;1
Alliance (Failed - True);2019-05-25T16:30:22.000Z;1
Alliance (Failed - True);2019-05-25T16:30:24.000Z;1
Alliance (Failed - True);2019-05-25T16:30:26.000Z;1
Alliance (Failed - True);2019-05-25T16:30:28.000Z;1
