Series;Time;Value
Alliance  (Failed - False) ;2019-05-25T16:01:38.000Z;1.331288593
Alliance  (Failed - False) ;2019-05-25T16:01:40.000Z;1.3045685206666657
Alliance  (Failed - False) ;2019-05-25T16:01:42.000Z;1.2814518239999995
Alliance  (Failed - False) ;2019-05-25T16:01:44.000Z;1.2814518239999995
Alliance  (Failed - False) ;2019-05-25T16:01:46.000Z;1.2383549982499993
Alliance  (Failed - False) ;2019-05-25T16:01:48.000Z;1.2393584803333322
Alliance  (Failed - False) ;2019-05-25T16:01:50.000Z;1.2334735324999997
Alliance  (Failed - False) ;2019-05-25T16:01:52.000Z;1.2548453309999983
Alliance  (Failed - False) ;2019-05-25T16:01:54.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:01:56.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:01:58.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:00.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:02.000Z;16.557455500000003
Alliance  (Failed - False) ;2019-05-25T16:02:04.000Z;16.557455500000003
Alliance  (Failed - False) ;2019-05-25T16:02:06.000Z;16.557455500000003
Alliance  (Failed - False) ;2019-05-25T16:02:08.000Z;16.557455500000003
Alliance  (Failed - False) ;2019-05-25T16:02:10.000Z;16.557455500000003
Alliance  (Failed - False) ;2019-05-25T16:02:12.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:14.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:16.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:18.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:20.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:22.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:24.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:26.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:28.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:30.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:32.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:34.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:36.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:38.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:40.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:42.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:44.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:46.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:48.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:50.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:52.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:54.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:56.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:02:58.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:00.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:02.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:04.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:06.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:08.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:10.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:12.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:14.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:16.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:18.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:20.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:22.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:24.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:26.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:28.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:30.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:32.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:34.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:36.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:38.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:40.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:42.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:44.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:46.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:48.000Z;NaN
